,game_date,home_team,away_team,city,distance_from_last_location_home_team,distance_from_last_location_away_team
12648,2005-05-12,KCA,TBA,Kansas City,1037.2899349470083,7922.845523019674
12649,2005-05-12,COL,ARI,Denver,0.0,942.6026077710117
12650,2005-05-12,HOU,SFN,Houston,0.0,2647.742302999455
12651,2005-05-12,PHI,CIN,Philadelphia,0.0,808.9772041838952
12652,2005-05-12,SLN,LAN,St. Louis,1092.9069898924142,2809.9120276803174
12653,2005-05-13,CHA,BAL,Chicago,0.0,974.7987348037739
12654,2005-05-13,CLE,TOR,Cleveland,495.424383058328,7167.28435878017
12655,2005-05-13,KCA,TBA,Kansas City,1037.2899349470083,7922.845523019674
12656,2005-05-13,MIN,TEX,Minneapolis,2245.1635914971234,2442.3606921895343
12657,2005-05-13,OAK,NYA,Oakland,3941.189395311595,4125.771095207903
12658,2005-05-13,SEA,BOS,Seattle,0.0,3875.494807273756
12659,2005-05-13,COL,ARI,Denver,0.0,942.6026077710117
12660,2005-05-13,HOU,SFN,Houston,0.0,2647.742302999455
12661,2005-05-13,LAN,ATL,Los Angeles,559.3369112665672,3764.185821582286
12662,2005-05-13,NYN,SLN,New York,915.4415067782049,2283.4731891218285
12663,2005-05-13,PHI,CIN,Philadelphia,0.0,808.9772041838952
12664,2005-05-13,PIT,MIL,Pittsburgh,0.0,0.0
12665,2005-05-13,SDN,FLO,San Diego,1341.7345000813878,3655.9293655861343
12666,2005-05-13,WAS,CHN,Washington,199.49308590361917,3189.409657079458
12667,2005-05-14,CHA,BAL,Chicago,0.0,974.7987348037739
12668,2005-05-14,CLE,TOR,Cleveland,495.424383058328,7167.28435878017
12669,2005-05-14,DET,ANA,Detroit,0.0,3175.703804799806
12670,2005-05-14,DET,ANA,Detroit,0.0,3175.703804799806
12671,2005-05-14,KCA,TBA,Kansas City,1037.2899349470083,7922.845523019674
12672,2005-05-14,MIN,TEX,Minneapolis,2245.1635914971234,2442.3606921895343
12673,2005-05-14,OAK,NYA,Oakland,3941.189395311595,4125.771095207903
12674,2005-05-14,SEA,BOS,Seattle,0.0,3875.494807273756
12675,2005-05-14,COL,ARI,Denver,0.0,942.6026077710117
12676,2005-05-14,HOU,SFN,Houston,0.0,2647.742302999455
12677,2005-05-14,LAN,ATL,Los Angeles,559.3369112665672,3764.185821582286
12678,2005-05-14,NYN,SLN,New York,915.4415067782049,2283.4731891218285
12679,2005-05-14,PHI,CIN,Philadelphia,0.0,808.9772041838952
12680,2005-05-14,PIT,MIL,Pittsburgh,0.0,0.0
12681,2005-05-14,SDN,FLO,San Diego,1341.7345000813878,3655.9293655861343
12682,2005-05-14,WAS,CHN,Washington,199.49308590361917,3189.409657079458
12683,2005-05-15,CHA,BAL,Chicago,0.0,974.7987348037739
12684,2005-05-15,CLE,TOR,Cleveland,495.424383058328,7167.28435878017
12685,2005-05-15,DET,ANA,Detroit,0.0,3175.703804799806
12686,2005-05-15,KCA,TBA,Kansas City,1037.2899349470083,7922.845523019674
12687,2005-05-15,MIN,TEX,Minneapolis,2245.1635914971234,2442.3606921895343
12688,2005-05-15,OAK,NYA,Oakland,3941.189395311595,4125.771095207903
12689,2005-05-15,SEA,BOS,Seattle,0.0,3875.494807273756
12690,2005-05-15,COL,ARI,Denver,0.0,942.6026077710117
12691,2005-05-15,HOU,SFN,Houston,0.0,2647.742302999455
12692,2005-05-15,LAN,ATL,Los Angeles,559.3369112665672,3764.185821582286
12693,2005-05-15,NYN,SLN,New York,915.4415067782049,2283.4731891218285
12694,2005-05-15,PHI,CIN,Philadelphia,0.0,808.9772041838952
12695,2005-05-15,PIT,MIL,Pittsburgh,0.0,0.0
12696,2005-05-15,SDN,FLO,San Diego,1341.7345000813878,3655.9293655861343
12697,2005-05-15,WAS,CHN,Washington,199.49308590361917,3189.409657079458
12698,2005-05-16,CHA,TEX,Chicago,0.0,2793.736054665992
12699,2005-05-16,CLE,ANA,Cleveland,495.424383058328,3280.610632544294
12700,2005-05-16,OAK,BOS,Oakland,3941.189395311595,4125.771095207903
12701,2005-05-16,SEA,NYA,Seattle,0.0,3875.494807273756
12702,2005-05-16,LAN,FLO,Los Angeles,559.3369112665672,3764.185821582286
12703,2005-05-16,NYN,CIN,New York,915.4415067782049,915.4415067782049
12704,2005-05-16,SDN,ATL,San Diego,1341.7345000813878,3655.9293655861343
12705,2005-05-16,WAS,MIL,Washington,199.49308590361917,306.10106970714855
12706,2005-05-17,CHA,TEX,Chicago,0.0,2793.736054665992
12707,2005-05-17,CLE,ANA,Cleveland,495.424383058328,3280.610632544294
12708,2005-05-17,DET,TBA,Detroit,0.0,7145.7062179886225
12709,2005-05-17,KCA,BAL,Kansas City,1037.2899349470083,1549.7463213541632
12710,2005-05-17,MIN,TOR,Minneapolis,2245.1635914971234,7290.366266978277
12711,2005-05-17,OAK,BOS,Oakland,3941.189395311595,4125.771095207903
12712,2005-05-17,SEA,NYA,Seattle,0.0,3875.494807273756
12713,2005-05-17,COL,SFN,Denver,0.0,1528.4904261451145
12714,2005-05-17,HOU,ARI,Houston,0.0,1635.2565051761562
12715,2005-05-17,LAN,FLO,Los Angeles,559.3369112665672,3764.185821582286
12716,2005-05-17,NYN,CIN,New York,915.4415067782049,915.4415067782049
12717,2005-05-17,PHI,SLN,Philadelphia,0.0,2158.4293411609433
12718,2005-05-17,PIT,CHN,Pittsburgh,0.0,2943.488746966535
12719,2005-05-17,SDN,ATL,San Diego,1341.7345000813878,3655.9293655861343
12720,2005-05-17,WAS,MIL,Washington,199.49308590361917,306.10106970714855
12721,2005-05-18,CHA,TEX,Chicago,0.0,2793.736054665992
12722,2005-05-18,CLE,ANA,Cleveland,495.424383058328,3280.610632544294
12723,2005-05-18,DET,TBA,Detroit,0.0,7145.7062179886225
12724,2005-05-18,KCA,BAL,Kansas City,1037.2899349470083,1549.7463213541632
12725,2005-05-18,MIN,TOR,Minneapolis,2245.1635914971234,7290.366266978277
12726,2005-05-18,OAK,BOS,Oakland,3941.189395311595,4125.771095207903
12727,2005-05-18,SEA,NYA,Seattle,0.0,3875.494807273756
12728,2005-05-18,COL,SFN,Denver,0.0,1528.4904261451145
12729,2005-05-18,HOU,ARI,Houston,0.0,1635.2565051761562
12730,2005-05-18,LAN,FLO,Los Angeles,559.3369112665672,3764.185821582286
12731,2005-05-18,NYN,CIN,New York,915.4415067782049,915.4415067782049
12732,2005-05-18,PHI,SLN,Philadelphia,0.0,2158.4293411609433
12733,2005-05-18,PIT,CHN,Pittsburgh,0.0,2943.488746966535
12734,2005-05-18,SDN,ATL,San Diego,1341.7345000813878,3655.9293655861343
12735,2005-05-18,WAS,MIL,Washington,199.49308590361917,306.10106970714855
12736,2005-05-19,DET,TBA,Detroit,0.0,7145.7062179886225
12737,2005-05-19,KCA,BAL,Kansas City,1037.2899349470083,1549.7463213541632
12738,2005-05-19,MIN,TOR,Minneapolis,2245.1635914971234,7290.366266978277
12739,2005-05-19,COL,SFN,Denver,0.0,1528.4904261451145
12740,2005-05-19,HOU,ARI,Houston,0.0,1635.2565051761562
12741,2005-05-19,PHI,SLN,Philadelphia,0.0,2158.4293411609433
12742,2005-05-19,WAS,MIL,Washington,199.49308590361917,306.10106970714855
12743,2005-05-20,BAL,PHI,Baltimore,0.0,144.3618561155261
12744,2005-05-20,BOS,ATL,Boston,306.0865217705733,2020.2904569689592
12745,2005-05-20,DET,ARI,Detroit,0.0,2720.588150641287
12746,2005-05-20,KCA,SLN,Kansas City,1037.2899349470083,1038.7504153187713
12747,2005-05-20,MIN,MIL,Minneapolis,2245.1635914971234,1196.6777926724924
12748,2005-05-20,SEA,SDN,Seattle,0.0,1643.6693950307074
12749,2005-05-20,TEX,HOU,Arlington,1938.5131194406656,369.27131612542723
12750,2005-05-20,TOR,WAS,Toronto,6864.0681511021585,540.1880764367846
12751,2005-05-20,CHN,CHA,Chicago,2340.6634690553337,0.0
12752,2005-05-20,CIN,CLE,Cincinnati,0.0,405.5294155055259
12753,2005-05-20,FLO,TBA,Miami,0.0,8612.61458250315
12754,2005-05-20,LAN,ANA,Los Angeles,559.3369112665672,39.06753002469757
12755,2005-05-20,NYN,NYA,New York,915.4415067782049,0.0
12756,2005-05-20,PIT,COL,Pittsburgh,0.0,2125.888569544526
12757,2005-05-20,SFN,OAK,San Francisco,0.0,3954.5274464243894
12758,2005-05-21,BAL,PHI,Baltimore,0.0,144.3618561155261
12759,2005-05-21,BOS,ATL,Boston,306.0865217705733,2020.2904569689592
12760,2005-05-21,DET,ARI,Detroit,0.0,2720.588150641287
12761,2005-05-21,KCA,SLN,Kansas City,1037.2899349470083,1038.7504153187713
12762,2005-05-21,MIN,MIL,Minneapolis,2245.1635914971234,1196.6777926724924
12763,2005-05-21,SEA,SDN,Seattle,0.0,1643.6693950307074
12764,2005-05-21,TEX,HOU,Arlington,1938.5131194406656,369.27131612542723
12765,2005-05-21,TOR,WAS,Toronto,6864.0681511021585,540.1880764367846
12766,2005-05-21,CHN,CHA,Chicago,2340.6634690553337,0.0
12767,2005-05-21,CIN,CLE,Cincinnati,0.0,405.5294155055259
12768,2005-05-21,FLO,TBA,Miami,0.0,8612.61458250315
12769,2005-05-21,LAN,ANA,Los Angeles,559.3369112665672,39.06753002469757
12770,2005-05-21,NYN,NYA,New York,915.4415067782049,0.0
12771,2005-05-21,PIT,COL,Pittsburgh,0.0,2125.888569544526
12772,2005-05-21,SFN,OAK,San Francisco,0.0,3954.5274464243894
12773,2005-05-22,BAL,PHI,Baltimore,0.0,144.3618561155261
12774,2005-05-22,BOS,ATL,Boston,306.0865217705733,2020.2904569689592
12775,2005-05-22,DET,ARI,Detroit,0.0,2720.588150641287
12776,2005-05-22,KCA,SLN,Kansas City,1037.2899349470083,1038.7504153187713
12777,2005-05-22,MIN,MIL,Minneapolis,2245.1635914971234,1196.6777926724924
12778,2005-05-22,SEA,SDN,Seattle,0.0,1643.6693950307074
12779,2005-05-22,TEX,HOU,Arlington,1938.5131194406656,369.27131612542723
12780,2005-05-22,TOR,WAS,Toronto,6864.0681511021585,540.1880764367846
12781,2005-05-22,CHN,CHA,Chicago,2340.6634690553337,0.0
12782,2005-05-22,CIN,CLE,Cincinnati,0.0,405.5294155055259
12783,2005-05-22,FLO,TBA,Miami,0.0,8612.61458250315
12784,2005-05-22,LAN,ANA,Los Angeles,559.3369112665672,39.06753002469757
12785,2005-05-22,NYN,NYA,New York,915.4415067782049,0.0
12786,2005-05-22,PIT,COL,Pittsburgh,0.0,2125.888569544526
12787,2005-05-22,SFN,OAK,San Francisco,0.0,3954.5274464243894
12788,2005-05-23,ANA,CHA,Anaheim,0.0,2793.736054665992
12789,2005-05-23,CLE,MIN,Cleveland,495.424383058328,3260.188257755617
12790,2005-05-23,ATL,NYN,Atlanta,972.4494372160073,594.0482509708418
12791,2005-05-23,CHN,HOU,Chicago,2340.6634690553337,1514.002429684974
12792,2005-05-23,CIN,WAS,Cincinnati,0.0,808.9772041838952
12793,2005-05-23,FLO,PHI,Miami,0.0,1640.6391021580625
12794,2005-05-23,MIL,COL,Milwaukee,719.6245108451392,1470.4268083250124
12795,2005-05-23,SLN,PIT,St. Louis,1092.9069898924142,899.2319813553898
12796,2005-05-24,ANA,CHA,Anaheim,0.0,2793.736054665992
12797,2005-05-24,BAL,SEA,Baltimore,0.0,3756.165388391585
12798,2005-05-24,CLE,MIN,Cleveland,495.424383058328,3260.188257755617
12799,2005-05-24,NYA,DET,New York,0.0,775.3066655539809
12800,2005-05-24,TBA,OAK,St. Petersburg,0.0,7149.567186517731
12801,2005-05-24,TEX,KCA,Arlington,1938.5131194406656,1632.731820083063
12802,2005-05-24,TOR,BOS,Toronto,6864.0681511021585,551.2472669034609
12803,2005-05-24,ARI,SDN,Phoenix,0.0,942.6026077710117
12804,2005-05-24,ATL,NYN,Atlanta,972.4494372160073,594.0482509708418
12805,2005-05-24,CHN,HOU,Chicago,2340.6634690553337,1514.002429684974
12806,2005-05-24,CIN,WAS,Cincinnati,0.0,808.9772041838952
12807,2005-05-24,FLO,PHI,Miami,0.0,1640.6391021580625
12808,2005-05-24,MIL,COL,Milwaukee,719.6245108451392,1470.4268083250124
12809,2005-05-24,SFN,LAN,San Francisco,0.0,0.0
12810,2005-05-24,SLN,PIT,St. Louis,1092.9069898924142,899.2319813553898
12811,2005-05-25,ANA,CHA,Anaheim,0.0,2793.736054665992
12812,2005-05-25,BAL,SEA,Baltimore,0.0,3756.165388391585
12813,2005-05-25,CLE,MIN,Cleveland,495.424383058328,3260.188257755617
12814,2005-05-25,NYA,DET,New York,0.0,775.3066655539809
12815,2005-05-25,TBA,OAK,St. Petersburg,0.0,7149.567186517731
12816,2005-05-25,TEX,KCA,Arlington,1938.5131194406656,1632.731820083063
12817,2005-05-25,TOR,BOS,Toronto,6864.0681511021585,551.2472669034609
12818,2005-05-25,ARI,SDN,Phoenix,0.0,942.6026077710117
12819,2005-05-25,ATL,NYN,Atlanta,972.4494372160073,594.0482509708418
12820,2005-05-25,CHN,HOU,Chicago,2340.6634690553337,1514.002429684974
12821,2005-05-25,CIN,WAS,Cincinnati,0.0,808.9772041838952
12822,2005-05-25,FLO,PHI,Miami,0.0,1640.6391021580625
12823,2005-05-25,MIL,COL,Milwaukee,719.6245108451392,1470.4268083250124
12824,2005-05-25,SFN,LAN,San Francisco,0.0,0.0
12825,2005-05-25,SLN,PIT,St. Louis,1092.9069898924142,899.2319813553898
12826,2005-05-26,ANA,CHA,Anaheim,0.0,2793.736054665992
12827,2005-05-26,BAL,SEA,Baltimore,0.0,3756.165388391585
12828,2005-05-26,CLE,MIN,Cleveland,495.424383058328,3260.188257755617
12829,2005-05-26,NYA,DET,New York,0.0,775.3066655539809
12830,2005-05-26,TBA,OAK,St. Petersburg,0.0,7149.567186517731
12831,2005-05-26,TEX,KCA,Arlington,1938.5131194406656,1632.731820083063
12832,2005-05-26,TOR,BOS,Toronto,6864.0681511021585,551.2472669034609
12833,2005-05-26,ARI,SDN,Phoenix,0.0,942.6026077710117
12834,2005-05-26,CHN,COL,Chicago,2340.6634690553337,1481.3081578586134
12835,2005-05-26,CIN,PIT,Cincinnati,0.0,414.99520785227077
12836,2005-05-26,FLO,NYN,Miami,0.0,1532.1956817089242
12837,2005-05-26,SFN,LAN,San Francisco,0.0,0.0
12838,2005-05-27,ANA,KCA,Anaheim,0.0,3175.703804799806
12839,2005-05-27,BAL,DET,Baltimore,0.0,639.1710360761112
12840,2005-05-27,CLE,OAK,Cleveland,495.424383058328,496.24153962192827
12841,2005-05-27,NYA,BOS,New York,0.0,0.0
12842,2005-05-27,TBA,SEA,St. Petersburg,0.0,7822.324363042682
12843,2005-05-27,TEX,CHA,Arlington,1938.5131194406656,1315.6827805633404
12844,2005-05-27,TOR,MIN,Toronto,6864.0681511021585,3334.1735367384895
12845,2005-05-27,ARI,LAN,Phoenix,0.0,1052.42576183561
12846,2005-05-27,ATL,PHI,Atlanta,972.4494372160073,1071.8284253498955
12847,2005-05-27,CHN,COL,Chicago,2340.6634690553337,1481.3081578586134
12848,2005-05-27,CIN,PIT,Cincinnati,0.0,414.99520785227077
12849,2005-05-27,FLO,NYN,Miami,0.0,1532.1956817089242
12850,2005-05-27,MIL,HOU,Milwaukee,719.6245108451392,1615.8496357371607
12851,2005-05-27,SFN,SDN,San Francisco,0.0,1528.4904261451145
12852,2005-05-27,SLN,WAS,St. Louis,1092.9069898924142,1303.182115517947
12853,2005-05-28,ANA,KCA,Anaheim,0.0,3175.703804799806
12854,2005-05-28,BAL,DET,Baltimore,0.0,639.1710360761112
12855,2005-05-28,CLE,OAK,Cleveland,495.424383058328,496.24153962192827
12856,2005-05-28,NYA,BOS,New York,0.0,0.0
12857,2005-05-28,TBA,SEA,St. Petersburg,0.0,7822.324363042682
12858,2005-05-28,TOR,MIN,Toronto,6864.0681511021585,3334.1735367384895
12859,2005-05-28,ARI,LAN,Phoenix,0.0,1052.42576183561
12860,2005-05-28,ATL,PHI,Atlanta,972.4494372160073,1071.8284253498955
12861,2005-05-28,CHN,COL,Chicago,2340.6634690553337,1481.3081578586134
12862,2005-05-28,CIN,PIT,Cincinnati,0.0,414.99520785227077
12863,2005-05-28,FLO,NYN,Miami,0.0,1532.1956817089242
12864,2005-05-28,MIL,HOU,Milwaukee,719.6245108451392,1615.8496357371607
12865,2005-05-28,SFN,SDN,San Francisco,0.0,1528.4904261451145
12866,2005-05-28,SLN,WAS,St. Louis,1092.9069898924142,1303.182115517947
12867,2005-05-29,ANA,KCA,Anaheim,0.0,3175.703804799806
12868,2005-05-29,BAL,DET,Baltimore,0.0,639.1710360761112
12869,2005-05-29,CLE,OAK,Cleveland,495.424383058328,496.24153962192827
12870,2005-05-29,NYA,BOS,New York,0.0,0.0
12871,2005-05-29,TBA,SEA,St. Petersburg,0.0,7822.324363042682
12872,2005-05-29,TEX,CHA,Arlington,1938.5131194406656,1315.6827805633404
12873,2005-05-29,TOR,MIN,Toronto,6864.0681511021585,3334.1735367384895
12874,2005-05-29,ARI,LAN,Phoenix,0.0,1052.42576183561
12875,2005-05-29,ATL,PHI,Atlanta,972.4494372160073,1071.8284253498955
12876,2005-05-29,CHN,COL,Chicago,2340.6634690553337,1481.3081578586134
12877,2005-05-29,CIN,PIT,Cincinnati,0.0,414.99520785227077
12878,2005-05-29,FLO,NYN,Miami,0.0,1532.1956817089242
12879,2005-05-29,MIL,HOU,Milwaukee,719.6245108451392,1615.8496357371607
12880,2005-05-29,SFN,SDN,San Francisco,0.0,1528.4904261451145
12881,2005-05-29,SLN,WAS,St. Louis,1092.9069898924142,1303.182115517947
12882,2005-05-30,BOS,BAL,Boston,306.0865217705733,578.6208649386037
12883,2005-05-30,CHA,ANA,Chicago,0.0,2793.736054665992
12884,2005-05-30,OAK,TBA,Oakland,3941.189395311595,8877.90062236838
12885,2005-05-30,SEA,TOR,Seattle,0.0,7822.324363042682
12886,2005-05-30,COL,SLN,Denver,0.0,1412.7719847448627
12887,2005-05-30,HOU,CIN,Houston,0.0,1436.4350581751028
12888,2005-05-30,LAN,CHN,Los Angeles,559.3369112665672,575.3824785733822
12889,2005-05-30,PIT,FLO,Pittsburgh,0.0,1626.8677705316793
12890,2005-05-30,SDN,MIL,San Diego,1341.7345000813878,3408.447657724276
12891,2005-05-30,WAS,ATL,Washington,199.49308590361917,1484.7952207347034
12892,2005-05-31,BOS,BAL,Boston,306.0865217705733,578.6208649386037
12893,2005-05-31,CHA,ANA,Chicago,0.0,2793.736054665992
12894,2005-05-31,DET,TEX,Detroit,0.0,3175.703804799806
12895,2005-05-31,KCA,NYA,Kansas City,1037.2899349470083,1764.1424387549164
12896,2005-05-31,MIN,CLE,Minneapolis,2245.1635914971234,571.9581870978088
12897,2005-05-31,OAK,TBA,Oakland,3941.189395311595,8877.90062236838
12898,2005-05-31,SEA,TOR,Seattle,0.0,7822.324363042682
12899,2005-05-31,COL,SLN,Denver,0.0,1412.7719847448627
12900,2005-05-31,HOU,CIN,Houston,0.0,1436.4350581751028
12901,2005-05-31,LAN,CHN,Los Angeles,559.3369112665672,575.3824785733822
12902,2005-05-31,NYN,ARI,New York,915.4415067782049,3450.9483903126825
12903,2005-05-31,PHI,SFN,Philadelphia,0.0,4060.245975266465
12904,2005-05-31,PIT,FLO,Pittsburgh,0.0,1626.8677705316793
12905,2005-05-31,SDN,MIL,San Diego,1341.7345000813878,3408.447657724276
12906,2005-05-31,WAS,ATL,Washington,199.49308590361917,1484.7952207347034
12907,2005-06-01,BOS,BAL,Boston,306.0865217705733,578.6208649386037
12908,2005-06-01,CHA,ANA,Chicago,0.0,2793.736054665992
12909,2005-06-01,DET,TEX,Detroit,0.0,3175.703804799806
12910,2005-06-01,KCA,NYA,Kansas City,1037.2899349470083,1764.1424387549164
12911,2005-06-01,MIN,CLE,Minneapolis,2245.1635914971234,571.9581870978088
12912,2005-06-01,OAK,TBA,Oakland,3941.189395311595,8877.90062236838
12913,2005-06-01,SEA,TOR,Seattle,0.0,7822.324363042682
12914,2005-06-01,COL,SLN,Denver,0.0,1412.7719847448627
12915,2005-06-01,HOU,CIN,Houston,0.0,1436.4350581751028
12916,2005-06-01,LAN,CHN,Los Angeles,559.3369112665672,575.3824785733822
12917,2005-06-01,NYN,ARI,New York,915.4415067782049,3450.9483903126825
12918,2005-06-01,PHI,SFN,Philadelphia,0.0,4060.245975266465
12919,2005-06-01,PIT,FLO,Pittsburgh,0.0,1626.8677705316793
12920,2005-06-01,SDN,MIL,San Diego,1341.7345000813878,3408.447657724276
12921,2005-06-01,WAS,ATL,Washington,199.49308590361917,1484.7952207347034
12922,2005-06-02,BOS,BAL,Boston,306.0865217705733,578.6208649386037
12923,2005-06-02,DET,TEX,Detroit,0.0,3175.703804799806
12924,2005-06-02,KCA,NYA,Kansas City,1037.2899349470083,1764.1424387549164
12925,2005-06-02,MIN,CLE,Minneapolis,2245.1635914971234,571.9581870978088
12926,2005-06-02,OAK,TOR,Oakland,3941.189395311595,8877.90062236838
12927,2005-06-02,COL,SLN,Denver,0.0,1412.7719847448627
12928,2005-06-02,LAN,MIL,Los Angeles,559.3369112665672,3439.148162606461
12929,2005-06-02,NYN,ARI,New York,915.4415067782049,3450.9483903126825
12930,2005-06-02,PHI,SFN,Philadelphia,0.0,4060.245975266465
12931,2005-06-02,PIT,FLO,Pittsburgh,0.0,1626.8677705316793
12932,2005-06-02,SDN,CHN,San Diego,1341.7345000813878,481.91831795421524
12933,2005-06-02,WAS,ATL,Washington,199.49308590361917,1484.7952207347034
12934,2005-06-03,BOS,ANA,Boston,306.0865217705733,4162.349483086663
12935,2005-06-03,CHA,CLE,Chicago,0.0,0.0
12936,2005-06-03,DET,BAL,Detroit,0.0,639.1710360761112
12937,2005-06-03,KCA,TEX,Kansas City,1037.2899349470083,2164.5957432887058
12938,2005-06-03,MIN,NYA,Minneapolis,2245.1635914971234,1639.5596537580507
12939,2005-06-03,OAK,TOR,Oakland,3941.189395311595,8877.90062236838
12940,2005-06-03,SEA,TBA,Seattle,0.0,7822.324363042682
12941,2005-06-03,COL,CIN,Denver,0.0,1760.4983271764347
12942,2005-06-03,HOU,SLN,Houston,0.0,0.0
12943,2005-06-03,LAN,MIL,Los Angeles,559.3369112665672,3439.148162606461
12944,2005-06-03,PIT,ATL,Pittsburgh,0.0,1626.8677705316793
12945,2005-06-03,SDN,CHN,San Diego,1341.7345000813878,481.91831795421524
12946,2005-06-03,WAS,FLO,Washington,199.49308590361917,1484.7952207347034
12947,2005-06-04,BOS,ANA,Boston,306.0865217705733,4162.349483086663
12948,2005-06-04,CHA,CLE,Chicago,0.0,0.0
12949,2005-06-04,DET,BAL,Detroit,0.0,639.1710360761112
12950,2005-06-04,KCA,TEX,Kansas City,1037.2899349470083,2164.5957432887058
12951,2005-06-04,MIN,NYA,Minneapolis,2245.1635914971234,1639.5596537580507
12952,2005-06-04,OAK,TOR,Oakland,3941.189395311595,8877.90062236838
12953,2005-06-04,SEA,TBA,Seattle,0.0,7822.324363042682
12954,2005-06-04,COL,CIN,Denver,0.0,1760.4983271764347
12955,2005-06-04,HOU,SLN,Houston,0.0,0.0
12956,2005-06-04,LAN,MIL,Los Angeles,559.3369112665672,3439.148162606461
12957,2005-06-04,NYN,SFN,New York,915.4415067782049,4139.030509038558
12958,2005-06-04,PHI,ARI,Philadelphia,0.0,3351.29798207518
12959,2005-06-04,PHI,ARI,Philadelphia,0.0,3351.29798207518
12960,2005-06-04,PIT,ATL,Pittsburgh,0.0,1626.8677705316793
12961,2005-06-04,SDN,CHN,San Diego,1341.7345000813878,481.91831795421524
12962,2005-06-04,WAS,FLO,Washington,199.49308590361917,1484.7952207347034
12963,2005-06-05,BOS,ANA,Boston,306.0865217705733,4162.349483086663
12964,2005-06-05,CHA,CLE,Chicago,0.0,0.0
12965,2005-06-05,DET,BAL,Detroit,0.0,639.1710360761112
12966,2005-06-05,KCA,TEX,Kansas City,1037.2899349470083,2164.5957432887058
12967,2005-06-05,MIN,NYA,Minneapolis,2245.1635914971234,1639.5596537580507
12968,2005-06-05,OAK,TOR,Oakland,3941.189395311595,8877.90062236838
12969,2005-06-05,SEA,TBA,Seattle,0.0,7822.324363042682
12970,2005-06-05,COL,CIN,Denver,0.0,1760.4983271764347
12971,2005-06-05,HOU,SLN,Houston,0.0,0.0
12972,2005-06-05,LAN,MIL,Los Angeles,559.3369112665672,3439.148162606461
12973,2005-06-05,NYN,SFN,New York,915.4415067782049,4139.030509038558
12974,2005-06-05,NYN,SFN,New York,915.4415067782049,4139.030509038558
