,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp
60,60,20000407,SLN,MIL,False,1,9,STL09,Busch Stadium II,St. Louis,MO,43,8,1,0,2,22,4,4,2,40,5,1,0,0,15,11,6,2
61,61,20000407,ANA,BOS,False,7,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,33,1,3,0,2,21,5,1,0,38,5,2,0,2,19,5,5,0
62,62,20000407,BAL,DET,False,14,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,49,8,1,0,5,22,5,7,1,43,7,1,1,4,19,5,6,0
63,63,20000407,KCA,MIN,True,10,6,KAN06,Kauffman Stadium,Kansas City,MO,42,9,1,1,1,19,7,4,0,44,8,3,0,4,20,5,4,0
64,64,20000407,OAK,CHA,False,6,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,5,3,0,1,16,9,7,1,38,3,1,0,2,13,11,7,1
65,65,20000407,SEA,NYA,False,7,5,SEA03,Safeco Field,Seattle,WA,35,3,4,0,2,18,8,0,0,41,8,2,0,2,15,9,5,0
66,66,20000407,TBA,CLE,False,5,14,STP01,Tropicana Field,St. Petersburg,FL,49,9,3,0,3,20,7,6,1,45,6,3,0,1,23,4,7,1
67,67,20000407,TEX,TOR,False,11,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,38,8,0,1,2,15,9,2,1,41,5,1,0,5,18,4,7,1
68,68,20000408,ARI,PIT,True,6,5,PHO01,Chase Field,Phoenix,AZ,40,9,1,0,2,20,4,3,1,42,7,3,0,2,21,4,5,0
69,69,20000408,ATL,SFN,False,7,5,ATL02,Turner Field,Atlanta,GA,36,9,0,0,1,18,6,1,1,39,8,1,1,1,17,6,4,1
70,70,20000408,CIN,CHN,True,4,3,CIN08,Cinergy Field,Cincinnati,OH,41,2,2,0,0,20,13,4,0,46,8,1,0,2,19,11,4,1
71,71,20000408,FLO,COL,False,2,4,MIA01,Sun Life Stadium,Miami,FL,37,8,1,1,0,22,3,2,0,39,7,1,0,1,18,8,4,0
72,72,20000408,HOU,PHI,True,8,5,HOU03,Minute Maid Park,Houston,TX,38,7,3,0,1,19,4,3,1,38,6,1,2,2,19,5,3,0
73,73,20000408,MON,SDN,True,10,9,MON02,Stade Olympique,Montreal,QUE,40,4,3,1,3,21,6,2,0,41,6,3,0,2,12,10,7,1
74,74,20000408,NYN,LAN,True,5,6,NYC17,Shea Stadium,New York,NY,42,4,1,0,4,20,8,5,0,46,7,2,0,2,21,10,4,0
75,75,20000408,SLN,MIL,True,10,8,STL09,Busch Stadium II,St. Louis,MO,44,5,2,0,2,15,11,6,3,46,10,2,2,1,16,9,6,0
76,76,20000408,ANA,BOS,False,7,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,6,1,0,0,17,5,10,0,37,8,4,0,1,19,4,1,0
77,77,20000408,BAL,DET,True,2,1,BAL12,Oriole Park at Camden Yards,Baltimore,MD,41,9,1,0,0,20,7,4,0,38,7,1,0,0,22,5,3,0
78,78,20000408,KCA,MIN,True,5,2,KAN06,Kauffman Stadium,Kansas City,MO,37,3,1,1,1,20,8,3,0,33,7,2,1,0,22,1,0,0
79,79,20000408,OAK,CHA,True,3,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,39,11,1,0,1,20,4,2,0,42,5,2,0,0,22,8,5,0
80,80,20000408,SEA,NYA,True,2,3,SEA03,Safeco Field,Seattle,WA,40,6,2,0,2,18,7,5,0,36,3,1,0,1,18,10,2,1
81,81,20000408,TBA,CLE,True,4,6,STP01,Tropicana Field,St. Petersburg,FL,41,5,4,0,2,14,11,5,0,38,4,4,0,2,16,10,2,0
82,82,20000408,TEX,TOR,False,0,4,ARL02,Rangers Ballpark in Arlington,Arlington,TX,38,7,2,0,1,22,5,1,0,36,7,2,0,0,21,5,1,0
83,83,20000409,ARI,PIT,True,1,0,PHO01,Chase Field,Phoenix,AZ,31,4,1,0,0,13,13,0,0,30,4,0,0,0,17,5,4,0
84,84,20000409,ATL,SFN,True,9,3,ATL02,Turner Field,Atlanta,GA,37,6,1,0,0,20,7,3,0,44,8,1,2,1,21,5,6,0
85,85,20000409,CIN,CHN,True,8,7,CIN08,Cinergy Field,Cincinnati,OH,55,6,4,0,3,23,9,10,0,51,4,3,0,2,26,7,9,0
86,86,20000409,FLO,COL,True,7,6,MIA01,Sun Life Stadium,Miami,FL,43,8,1,0,1,18,9,6,0,36,4,3,0,2,11,12,4,0
87,87,20000409,HOU,PHI,True,2,3,HOU03,Minute Maid Park,Houston,TX,38,5,2,0,0,22,4,5,0,37,4,1,0,0,18,7,6,1
88,88,20000409,MON,SDN,True,2,1,MON02,Stade Olympique,Montreal,QUE,31,6,1,0,0,20,3,1,0,31,3,1,0,0,18,5,4,0
89,89,20000409,SLN,MIL,True,11,2,STL09,Busch Stadium II,St. Louis,MO,38,4,1,0,1,15,12,5,0,46,8,2,0,6,17,6,6,1
90,90,20000409,ANA,BOS,True,2,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,4,1,0,4,20,6,4,0,35,6,0,0,1,13,14,1,0
91,91,20000409,BAL,DET,True,11,6,BAL12,Oriole Park at Camden Yards,Baltimore,MD,40,5,2,1,2,21,6,3,0,43,14,2,0,0,19,6,2,0
92,92,20000409,KCA,MIN,True,7,13,KAN06,Kauffman Stadium,Kansas City,MO,43,5,5,0,6,20,5,2,0,39,5,1,0,3,24,4,2,0
93,93,20000409,OAK,CHA,True,14,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,7,1,0,1,20,5,2,0,43,6,0,1,2,18,6,10,0
94,94,20000409,SEA,NYA,True,9,3,SEA03,Safeco Field,Seattle,WA,30,0,2,0,1,22,5,0,0,38,6,2,0,1,17,6,6,0
95,95,20000409,TBA,CLE,False,4,17,STP01,Tropicana Field,St. Petersburg,FL,50,7,4,2,3,17,12,4,1,42,9,2,0,0,14,11,6,0
96,96,20000409,TEX,TOR,True,7,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,40,1,6,0,0,19,9,5,0,37,4,3,1,1,18,5,5,0
97,97,20000410,CHN,ATL,True,4,3,CHI11,Wrigley Field,Chicago,IL,34,3,2,0,2,23,4,0,0,36,9,0,0,1,16,7,3,0
98,98,20000410,COL,CIN,True,7,5,DEN02,Coors Field,Denver,CO,37,7,1,0,2,19,6,1,1,41,6,4,1,2,16,7,5,0
99,99,20000410,HOU,SLN,False,7,8,HOU03,Minute Maid Park,Houston,TX,42,5,3,1,4,15,10,3,1,36,2,1,0,4,18,7,3,1
100,100,20000410,MIL,FLO,True,4,3,MIL05,County Stadium,Milwaukee,WI,39,9,0,0,0,25,2,3,0,35,3,2,0,1,18,6,5,0
101,101,20000410,PHI,NYN,False,9,7,PHI12,Veterans Stadium,Philadelphia,PA,36,3,6,0,0,18,7,2,0,34,4,3,1,1,19,4,2,0
102,102,20000410,SDN,ARI,True,4,8,SAN01,Qualcomm Stadium,San Diego,CA,43,7,0,0,5,16,11,4,0,38,7,2,0,2,19,6,2,0
103,103,20000410,ANA,TOR,False,6,0,ANA01,Angel Stadium of Anaheim,Anaheim,CA,32,2,1,0,0,21,4,4,0,38,4,2,0,1,21,1,9,0
104,104,20000410,KCA,MIN,True,6,5,KAN06,Kauffman Stadium,Kansas City,MO,38,3,4,0,1,22,5,3,0,37,7,6,0,1,17,4,2,0
105,105,20000410,OAK,CLE,False,4,9,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,53,10,3,1,0,24,3,10,2,37,6,1,0,1,10,16,3,0
106,106,20000411,COL,CIN,False,3,10,DEN02,Coors Field,Denver,CO,42,8,3,0,3,20,7,1,0,35,3,3,0,0,20,5,4,0
107,107,20000411,HOU,SLN,False,6,10,HOU03,Minute Maid Park,Houston,TX,39,4,1,1,3,17,6,7,0,37,4,1,1,2,19,7,2,1
108,108,20000411,PIT,MON,False,3,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,38,5,0,1,3,16,10,3,0,32,3,1,0,0,18,7,3,0
109,109,20000411,SDN,ARI,False,3,2,SAN01,Qualcomm Stadium,San Diego,CA,50,6,1,0,0,30,5,8,0,50,6,1,0,2,28,9,3,1
110,110,20000411,SFN,LAN,True,5,6,SFO03,Oracle Park,San Francisco,CA,41,7,2,0,3,18,7,4,0,36,2,2,1,3,22,4,2,0
111,111,20000411,ANA,TOR,False,5,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,6,2,1,1,14,10,6,1,32,3,3,0,2,18,3,3,0
112,112,20000411,BOS,MIN,True,13,4,BOS07,Fenway Park,Boston,MA,39,5,3,0,1,22,4,4,0,49,10,4,0,2,20,5,7,1
113,113,20000411,DET,SEA,True,5,2,DET05,Comerica Park,Detroit,MI,42,9,3,0,0,21,6,3,0,38,4,2,2,0,19,6,5,0
114,114,20000411,KCA,BAL,False,7,5,KAN06,Kauffman Stadium,Kansas City,MO,50,7,2,0,2,28,6,5,0,53,4,4,0,3,32,2,8,0
115,115,20000411,OAK,CLE,False,1,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,4,2,0,1,19,7,6,1,34,2,1,0,1,18,8,4,0
116,116,20000411,TBA,CHA,False,6,13,STP01,Tropicana Field,St. Petersburg,FL,47,10,4,0,4,15,11,2,1,41,6,2,0,2,23,5,3,0
117,117,20000412,CHN,ATL,True,11,4,CHI11,Wrigley Field,Chicago,IL,41,4,0,0,2,20,10,4,1,41,6,2,0,4,11,14,4,0
118,118,20000412,COL,CIN,True,7,5,DEN02,Coors Field,Denver,CO,41,7,1,1,0,23,3,6,0,37,8,1,0,0,18,6,4,0
119,119,20000412,HOU,SLN,False,7,5,HOU03,Minute Maid Park,Houston,TX,38,5,1,1,2,18,8,3,0,37,3,3,0,3,13,10,5,0
120,120,20000412,MIL,FLO,False,4,11,MIL05,County Stadium,Milwaukee,WI,46,6,2,1,2,20,5,9,1,40,5,1,1,1,20,7,5,0
121,121,20000412,PHI,NYN,False,8,5,PHI12,Veterans Stadium,Philadelphia,PA,38,4,2,0,1,19,8,4,0,43,6,4,0,2,18,5,8,0
122,122,20000412,PIT,MON,False,6,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,5,2,0,0,19,8,2,0,35,7,2,0,1,13,9,3,0
123,123,20000412,SDN,ARI,False,4,2,SAN01,Qualcomm Stadium,San Diego,CA,32,4,0,1,1,19,5,2,0,33,5,0,0,1,19,5,3,0
124,124,20000412,SFN,LAN,False,5,6,SFO03,Oracle Park,San Francisco,CA,42,6,2,0,0,19,7,7,1,40,5,1,0,1,25,3,5,0
125,125,20000412,ANA,TOR,False,2,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,11,1,0,1,17,6,1,1,38,5,4,0,0,18,6,2,3
126,126,20000412,BOS,MIN,False,7,3,BOS07,Fenway Park,Boston,MA,38,7,1,1,0,23,4,2,0,37,7,3,0,0,20,4,3,0
127,127,20000412,DET,SEA,False,0,4,DET05,Comerica Park,Detroit,MI,38,7,2,0,0,20,7,2,0,30,3,0,0,0,25,1,1,0
128,128,20000412,KCA,BAL,False,7,6,KAN06,Kauffman Stadium,Kansas City,MO,41,5,3,0,0,20,7,5,1,36,4,2,0,2,18,5,5,0
129,129,20000412,NYA,TEX,True,8,6,NYC16,Yankee Stadium I,New York,NY,42,8,2,0,0,16,8,7,1,40,9,2,1,1,18,7,2,0
130,130,20000412,OAK,CLE,True,0,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,4,3,0,1,17,7,2,0,31,5,0,0,0,18,6,2,0
131,131,20000412,TBA,CHA,False,1,7,STP01,Tropicana Field,St. Petersburg,FL,43,10,2,2,1,18,8,2,0,38,5,2,0,0,18,9,4,0
132,132,20000413,CHN,ATL,True,3,2,CHI11,Wrigley Field,Chicago,IL,38,7,1,0,0,23,4,2,1,36,4,2,0,1,18,9,1,1
133,133,20000413,COL,SLN,False,12,6,DEN02,Coors Field,Denver,CO,41,6,2,0,3,18,8,3,1,46,9,1,1,3,21,4,4,3
134,134,20000413,MIL,FLO,False,4,0,MIL05,County Stadium,Milwaukee,WI,35,3,1,0,0,17,10,4,0,31,4,1,0,1,18,5,1,1
135,135,20000413,PHI,NYN,False,1,2,PHI12,Veterans Stadium,Philadelphia,PA,42,7,1,0,0,19,7,8,0,36,2,2,0,1,25,2,4,0
136,136,20000413,PIT,MON,False,4,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,5,3,0,0,20,4,2,0,37,7,2,1,0,17,9,1,0
137,137,20000413,SDN,ARI,True,4,5,SAN01,Qualcomm Stadium,San Diego,CA,41,5,2,0,2,20,9,3,0,35,6,2,0,2,15,9,0,1
138,138,20000413,SFN,LAN,False,7,11,SFO03,Oracle Park,San Francisco,CA,44,10,2,0,1,22,6,2,1,41,7,0,0,4,23,4,2,1
139,139,20000413,BOS,MIN,False,4,3,BOS07,Fenway Park,Boston,MA,38,5,2,0,0,17,8,6,0,37,4,2,0,1,18,6,6,0
140,140,20000413,DET,SEA,False,2,0,DET05,Comerica Park,Detroit,MI,38,8,1,0,0,18,6,5,0,36,7,2,0,0,17,7,3,0
141,141,20000413,KCA,BAL,True,6,5,KAN06,Kauffman Stadium,Kansas City,MO,39,9,2,0,1,15,12,0,0,39,9,2,0,1,20,5,2,0
142,142,20000413,NYA,TEX,False,5,1,NYC16,Yankee Stadium I,New York,NY,34,3,1,0,0,23,5,2,0,34,7,0,1,0,19,4,3,0
143,143,20000413,TBA,CHA,True,6,5,STP01,Tropicana Field,St. Petersburg,FL,49,5,2,0,1,24,10,4,3,49,10,0,1,0,26,5,7,0
144,144,20000414,CHN,FLO,True,4,9,CHI11,Wrigley Field,Chicago,IL,43,6,2,0,2,17,11,4,1,36,6,1,0,1,21,3,3,1
145,145,20000414,COL,SLN,False,6,2,DEN02,Coors Field,Denver,CO,35,3,2,0,1,16,11,2,0,37,5,1,0,3,20,1,6,1
146,146,20000414,LAN,CIN,True,8,1,LOS03,Dodger Stadium,Los Angeles,CA,38,7,1,0,1,19,6,3,1,38,6,2,0,1,16,8,4,1
147,147,20000414,MIL,ATL,False,3,6,MIL05,County Stadium,Milwaukee,WI,40,10,3,0,1,16,6,4,0,35,5,2,0,0,20,7,1,0
148,148,20000414,PHI,MON,False,0,4,PHI12,Veterans Stadium,Philadelphia,PA,36,4,2,0,3,14,12,1,0,33,5,1,0,0,20,5,2,0
149,149,20000414,PIT,NYN,False,5,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,59,13,3,1,3,23,7,9,0,54,4,4,1,2,27,10,5,1
150,150,20000414,SDN,HOU,False,4,10,SAN01,Qualcomm Stadium,San Diego,CA,44,7,1,0,3,22,3,8,0,39,9,3,1,0,20,5,1,0
151,151,20000414,SFN,ARI,False,1,3,SFO03,Oracle Park,San Francisco,CA,36,5,2,0,1,21,5,2,0,32,4,1,0,0,16,11,0,0
152,152,20000414,BOS,OAK,False,6,13,BOS07,Fenway Park,Boston,MA,48,6,1,1,3,16,12,8,1,40,11,0,1,0,19,8,1,0
153,153,20000414,CHA,ANA,False,9,4,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,39,6,5,0,1,17,9,1,0,38,8,2,0,2,18,5,2,1
154,154,20000414,CLE,TEX,True,2,7,CLE08,Progressive Field,Cleveland,OH,43,7,4,0,3,19,7,3,0,33,3,0,0,1,16,10,2,1
155,155,20000414,DET,TBA,False,10,5,DET05,Comerica Park,Detroit,MI,42,13,0,0,1,25,2,1,0,37,5,4,0,2,15,7,3,1
156,156,20000414,MIN,BAL,False,10,9,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,10,3,0,3,18,7,1,0,40,6,4,2,0,19,4,5,0
157,157,20000414,NYA,KCA,False,7,5,NYC16,Yankee Stadium I,New York,NY,41,6,2,0,1,19,7,5,1,43,6,3,0,1,14,8,11,0
158,158,20000414,TOR,SEA,False,9,11,TOR02,Rogers Centre,Toronto,ONT,44,8,2,0,2,20,6,6,0,44,9,3,0,4,22,4,2,0
159,159,20000415,CHN,FLO,True,4,2,CHI11,Wrigley Field,Chicago,IL,32,2,1,0,1,18,8,2,0,34,5,1,0,0,16,9,3,0
160,160,20000415,LAN,CIN,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,41,4,3,0,1,17,8,8,0,41,4,2,0,1,19,8,7,0
161,161,20000415,MIL,ATL,True,6,3,MIL05,County Stadium,Milwaukee,WI,36,3,1,0,1,22,4,5,0,34,5,2,0,2,20,4,1,0
162,162,20000415,PIT,NYN,True,2,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,5,0,0,0,19,7,1,1,28,3,0,0,1,18,5,1,0
163,163,20000415,SDN,HOU,False,5,3,SAN01,Qualcomm Stadium,San Diego,CA,35,5,1,0,1,19,6,3,0,36,5,2,0,2,17,6,4,0
164,164,20000415,SFN,ARI,True,4,7,SFO03,Oracle Park,San Francisco,CA,39,7,0,0,2,20,5,5,0,37,6,1,0,1,19,7,3,0
165,165,20000415,BOS,OAK,True,14,2,BOS07,Fenway Park,Boston,MA,34,4,1,0,1,16,10,1,1,48,6,5,1,1,22,5,8,0
166,166,20000415,CHA,ANA,True,1,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,36,5,1,1,0,16,8,5,0,36,5,1,0,1,24,3,2,0
167,167,20000415,CLE,TEX,True,4,6,CLE08,Progressive Field,Cleveland,OH,43,8,2,1,0,19,8,5,0,36,3,2,0,1,19,8,3,0
168,168,20000415,DET,TBA,False,0,7,DET05,Comerica Park,Detroit,MI,36,9,1,1,0,17,7,1,0,33,5,1,0,0,19,6,2,0
169,169,20000415,MIN,BAL,False,4,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,9,4,0,2,22,4,0,1,37,6,1,2,0,19,6,2,1
170,170,20000415,NYA,KCA,True,7,1,NYC16,Yankee Stadium I,New York,NY,29,1,1,0,0,22,5,0,0,38,8,0,0,3,15,8,0,4
171,171,20000415,TOR,SEA,True,6,17,TOR02,Rogers Centre,Toronto,ONT,53,9,4,0,3,24,5,7,1,39,5,4,0,1,22,4,3,0
172,172,20000416,CHN,FLO,True,5,6,CHI11,Wrigley Field,Chicago,IL,41,5,2,0,1,22,8,3,0,47,8,1,0,1,22,8,6,1
173,173,20000416,COL,SLN,True,3,9,DEN02,Coors Field,Denver,CO,45,6,3,0,2,17,11,4,2,34,6,2,0,1,20,4,1,0
174,174,20000416,COL,SLN,False,14,13,DEN02,Coors Field,Denver,CO,54,11,4,0,2,15,11,10,1,48,10,5,0,0,18,6,8,1
175,175,20000416,LAN,CIN,True,3,5,LOS03,Dodger Stadium,Los Angeles,CA,41,3,2,0,2,22,6,5,1,40,1,2,1,2,22,4,7,1
176,176,20000416,MIL,ATL,True,1,2,MIL05,County Stadium,Milwaukee,WI,34,6,0,0,0,18,6,3,1,35,8,0,0,0,21,5,1,0
177,177,20000416,PHI,MON,True,5,4,PHI12,Veterans Stadium,Philadelphia,PA,37,3,2,0,2,22,5,3,0,39,7,2,0,0,16,8,5,1
178,178,20000416,PIT,NYN,True,9,12,PIT07,Three Rivers Stadium,Pittsburgh,PA,48,6,7,0,2,22,5,5,1,45,6,3,0,2,23,6,4,1
179,179,20000416,SDN,HOU,True,13,3,SAN01,Qualcomm Stadium,San Diego,CA,39,7,1,0,0,18,10,2,1,45,15,1,0,2,15,8,2,2
180,180,20000416,BOS,OAK,True,5,4,BOS07,Fenway Park,Boston,MA,40,7,3,0,0,17,9,3,1,33,6,2,0,1,20,3,1,0
181,181,20000416,CHA,ANA,True,1,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,40,10,3,0,0,19,5,3,0,31,1,2,0,0,23,3,2,0
182,182,20000416,CLE,TEX,True,2,1,CLE08,Progressive Field,Cleveland,OH,35,5,0,0,0,13,13,4,0,32,1,1,0,2,14,11,3,0
183,183,20000416,DET,TBA,True,6,7,DET05,Comerica Park,Detroit,MI,44,14,1,0,1,23,3,2,0,39,3,4,0,1,22,4,5,0
184,184,20000416,MIN,BAL,True,0,5,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,5,1,0,2,20,8,0,0,35,4,0,0,0,23,5,2,1
185,185,20000416,NYA,KCA,True,8,4,NYC16,Yankee Stadium I,New York,NY,39,7,1,0,1,20,6,4,0,40,7,2,0,1,16,7,6,1
186,186,20000416,TOR,SEA,True,7,19,TOR02,Rogers Centre,Toronto,ONT,55,11,5,1,5,17,8,6,2,40,5,5,0,3,18,7,1,1
187,187,20000417,ARI,COL,False,1,9,PHO01,Chase Field,Phoenix,AZ,47,12,2,1,0,24,4,3,1,35,8,0,0,0,21,4,2,0
188,188,20000417,CHN,FLO,True,5,6,CHI11,Wrigley Field,Chicago,IL,40,11,1,0,0,20,6,2,0,38,3,2,0,1,16,10,6,0
189,189,20000417,BOS,OAK,True,0,1,BOS07,Fenway Park,Boston,MA,37,8,2,0,0,16,7,4,0,33,3,1,0,0,18,8,3,0
190,190,20000417,TEX,NYA,False,4,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,6,0,0,2,23,9,2,0,45,8,2,0,1,24,6,3,1
191,191,20000417,TOR,ANA,False,7,1,TOR02,Rogers Centre,Toronto,ONT,35,4,4,0,0,24,1,2,0,38,4,4,0,2,18,5,3,2
192,192,20000418,ARI,COL,False,7,1,PHO01,Chase Field,Phoenix,AZ,33,2,2,0,0,24,2,3,0,40,6,3,1,2,19,5,4,0
193,193,20000418,ATL,PHI,False,4,3,ATL02,Turner Field,Atlanta,GA,51,7,1,0,1,27,9,5,1,44,8,0,0,1,23,6,5,1
194,194,20000418,CIN,SFN,False,9,13,CIN08,Cinergy Field,Cincinnati,OH,51,11,2,0,3,19,6,10,0,44,7,1,0,0,22,6,6,2
195,195,20000418,FLO,PIT,False,12,5,MIA01,Sun Life Stadium,Miami,FL,39,7,1,1,1,17,7,4,1,48,13,3,1,0,17,6,8,0
196,196,20000418,LAN,HOU,False,5,3,LOS03,Dodger Stadium,Los Angeles,CA,35,3,1,0,1,16,9,4,1,35,3,2,0,3,11,13,2,1
197,197,20000418,MON,CHN,False,4,3,MON02,Stade Olympique,Montreal,QUE,36,4,1,0,2,16,10,3,0,31,5,4,0,0,20,2,0,0
198,198,20000418,NYN,MIL,False,10,7,NYC17,Shea Stadium,New York,NY,40,8,1,0,0,16,9,6,0,43,6,4,0,1,16,8,8,0
199,199,20000418,SLN,SDN,False,5,4,STL09,Busch Stadium II,St. Louis,MO,39,4,4,0,1,15,11,4,0,36,4,5,0,1,20,3,3,0
200,200,20000418,CHA,SEA,False,18,11,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,46,7,4,0,2,20,7,5,1,51,13,3,0,3,18,5,8,1
201,201,20000418,CLE,OAK,False,5,8,CLE08,Progressive Field,Cleveland,OH,44,5,2,1,1,17,10,8,0,38,6,1,0,2,19,6,3,1
202,202,20000418,DET,BOS,False,0,7,DET05,Comerica Park,Detroit,MI,41,7,2,0,1,21,6,3,1,33,5,1,0,0,19,6,2,0
203,203,20000418,MIN,KCA,False,3,1,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,34,4,1,1,0,21,5,2,0,33,6,1,0,0,18,6,2,0
204,204,20000418,TEX,NYA,False,3,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,6,3,0,2,24,1,4,1,36,5,2,0,1,22,5,1,0
205,205,20000418,TOR,ANA,False,10,16,TOR02,Rogers Centre,Toronto,ONT,55,11,5,1,2,17,9,7,3,45,12,1,0,4,20,6,2,0
206,206,20000419,ARI,COL,False,8,7,PHO01,Chase Field,Phoenix,AZ,40,8,2,2,0,22,4,2,0,38,8,3,0,2,20,4,1,0
207,207,20000419,ATL,PHI,False,10,1,ATL02,Turner Field,Atlanta,GA,37,4,0,0,0,22,5,6,0,40,9,1,0,2,20,2,4,2
208,208,20000419,CIN,SFN,False,5,4,CIN08,Cinergy Field,Cincinnati,OH,39,4,3,0,1,23,4,4,0,36,5,3,0,1,16,4,7,0
209,209,20000419,FLO,PIT,False,1,5,MIA01,Sun Life Stadium,Miami,FL,40,7,1,0,0,24,3,5,0,36,6,2,0,0,18,8,2,0
210,210,20000419,LAN,HOU,False,3,10,LOS03,Dodger Stadium,Los Angeles,CA,50,12,2,0,0,24,3,4,5,38,4,1,0,2,19,8,4,0
211,211,20000419,MON,CHN,False,7,3,MON02,Stade Olympique,Montreal,QUE,36,4,1,0,2,18,7,3,1,40,7,3,1,0,21,3,5,0
212,212,20000419,NYN,MIL,False,3,1,NYC17,Shea Stadium,New York,NY,35,6,1,0,1,18,7,2,0,37,8,0,0,0,20,3,6,0
213,213,20000419,SLN,SDN,False,4,3,STL09,Busch Stadium II,St. Louis,MO,30,4,0,1,1,17,7,0,0,35,7,0,0,2,11,11,4,0
214,214,20000419,BAL,TBA,False,3,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,5,0,0,2,18,8,5,0,33,3,1,2,1,19,2,5,0
215,215,20000419,CHA,SEA,True,5,2,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,38,5,2,0,1,17,9,4,0,36,4,2,0,0,17,6,7,0
216,216,20000419,CLE,OAK,False,5,10,CLE08,Progressive Field,Cleveland,OH,47,5,2,1,4,22,4,8,1,43,9,1,0,2,19,6,6,0
217,217,20000419,DET,BOS,False,0,10,DET05,Comerica Park,Detroit,MI,50,8,2,0,5,22,5,8,0,36,5,1,0,0,23,4,3,0
218,218,20000419,MIN,KCA,False,7,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,37,6,1,0,3,23,4,0,0,42,5,2,1,1,19,6,8,0
219,219,20000419,TEX,NYA,True,4,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,47,7,3,0,2,20,11,4,0,40,2,3,0,2,23,6,3,1
220,220,20000419,TOR,ANA,False,12,4,TOR02,Rogers Centre,Toronto,ONT,39,6,1,0,1,18,10,2,1,46,10,4,0,3,21,1,7,0
221,221,20000420,ARI,COL,False,3,0,PHO01,Chase Field,Phoenix,AZ,32,2,2,0,0,17,8,3,0,36,5,0,0,0,18,5,8,0
222,222,20000420,ATL,PHI,False,6,4,ATL02,Turner Field,Atlanta,GA,38,5,0,0,3,19,7,4,0,36,6,0,0,2,19,4,5,0
223,223,20000420,CIN,SFN,True,11,1,CIN08,Cinergy Field,Cincinnati,OH,35,5,1,0,0,21,4,3,1,38,9,3,0,3,18,2,3,0
224,224,20000420,FLO,PIT,False,3,2,MIA01,Sun Life Stadium,Miami,FL,54,7,4,0,0,29,10,4,0,59,8,2,0,0,26,16,7,0
225,225,20000420,MON,CHN,False,6,10,MON02,Stade Olympique,Montreal,QUE,42,6,3,0,1,20,9,3,0,40,10,3,0,0,21,3,2,1
226,226,20000420,NYN,MIL,False,5,4,NYC17,Shea Stadium,New York,NY,46,5,2,0,2,20,10,5,2,37,3,1,0,3,19,9,2,0
227,227,20000420,SLN,SDN,False,14,1,STL09,Busch Stadium II,St. Louis,MO,41,5,1,0,0,20,6,9,0,49,10,1,0,3,15,10,10,0
228,228,20000420,BAL,TBA,True,8,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,5,0,1,1,18,7,3,0,38,5,2,0,1,17,4,8,1
229,229,20000420,CLE,OAK,False,9,5,CLE08,Progressive Field,Cleveland,OH,45,11,3,0,1,11,15,4,0,40,7,4,0,3,18,5,3,0
