,game_date,home_team,away_team,is_day_game,venue,venue_name,city,distance_from_last_location_home_team,distance_from_last_location_away_team
1920,20000826,OAK,NYA,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,590.7929464473488
1921,20000826,SEA,CHA,False,SEA03,Safeco Field,Seattle,0.0,2688.6517471925995
1922,20000826,TEX,TOR,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1962.346778824636
1923,20000827,ATL,SLN,True,ATL02,Turner Field,Atlanta,0.0,751.5565326239617
1924,20000827,CHN,LAN,True,CHI11,Wrigley Field,Chicago,10159.00877586389,1200.7303559601567
1925,20000827,FLO,CIN,True,MIA01,Sun Life Stadium,Miami,0.0,1532.1956817089242
1926,20000827,MIL,SDN,True,MIL05,County Stadium,Milwaukee,522.3574047614876,1182.2074673412023
1927,20000827,MON,HOU,True,MON02,Stade Olympique,Montreal,0.0,767.9248983675883
1928,20000827,NYN,ARI,True,NYC17,Shea Stadium,New York,10870.832449398718,3450.9483903126825
1929,20000827,PHI,SFN,True,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,1640.6391021580625
1930,20000827,PIT,COL,True,PIT07,Three Rivers Stadium,Pittsburgh,0.0,839.1684088950178
1931,20000827,ANA,CLE,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3713.824667460991
1932,20000827,BAL,TBA,True,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,1511.137712694077
1933,20000827,KCA,BOS,True,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2423.5598623823344
1934,20000827,MIN,DET,True,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,2537.4425377612374
1935,20000827,OAK,NYA,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,590.7929464473488
1936,20000827,SEA,CHA,True,SEA03,Safeco Field,Seattle,0.0,2688.6517471925995
1937,20000827,TEX,TOR,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1962.346778824636
1938,20000828,ATL,CIN,False,ATL02,Turner Field,Atlanta,0.0,594.0482509708418
1939,20000828,CHN,SDN,False,CHI11,Wrigley Field,Chicago,10159.00877586389,1146.7355698523086
1940,20000828,FLO,SLN,False,MIA01,Sun Life Stadium,Miami,0.0,1706.2963552807519
1941,20000828,MIL,LAN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,1176.5644219508738
1942,20000828,MON,ARI,False,MON02,Stade Olympique,Montreal,0.0,3531.7847031393576
1943,20000828,NYN,HOU,False,NYC17,Shea Stadium,New York,10870.832449398718,507.4685719603499
1944,20000828,PHI,COL,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,1071.8284253498955
1945,20000828,PIT,SFN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,1626.8677705316793
1946,20000828,ANA,TOR,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3486.7220172564316
1947,20000828,OAK,CHA,False,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2349.8221185767593
1948,20000828,SEA,NYA,False,SEA03,Safeco Field,Seattle,0.0,1573.258911092884
1949,20000828,TBA,BOS,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,7822.324363042682
1950,20000828,TEX,CLE,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
1951,20000829,ATL,CIN,False,ATL02,Turner Field,Atlanta,0.0,594.0482509708418
1952,20000829,CHN,SDN,False,CHI11,Wrigley Field,Chicago,10159.00877586389,1146.7355698523086
1953,20000829,FLO,SLN,False,MIA01,Sun Life Stadium,Miami,0.0,1706.2963552807519
1954,20000829,MIL,LAN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,1176.5644219508738
1955,20000829,MON,ARI,False,MON02,Stade Olympique,Montreal,0.0,3531.7847031393576
1956,20000829,NYN,HOU,False,NYC17,Shea Stadium,New York,10870.832449398718,507.4685719603499
1957,20000829,PHI,COL,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,1071.8284253498955
1958,20000829,PIT,SFN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,1626.8677705316793
1959,20000829,ANA,TOR,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3486.7220172564316
1960,20000829,BAL,DET,False,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,3941.189395311595
1961,20000829,KCA,MIN,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,661.7636302695871
1962,20000829,OAK,CHA,False,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2349.8221185767593
1963,20000829,SEA,NYA,False,SEA03,Safeco Field,Seattle,0.0,1573.258911092884
1964,20000829,TBA,BOS,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,7822.324363042682
1965,20000829,TEX,CLE,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
1966,20000830,ATL,CIN,False,ATL02,Turner Field,Atlanta,0.0,594.0482509708418
1967,20000830,CHN,SDN,True,CHI11,Wrigley Field,Chicago,10159.00877586389,1146.7355698523086
1968,20000830,FLO,SLN,False,MIA01,Sun Life Stadium,Miami,0.0,1706.2963552807519
1969,20000830,MIL,LAN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,1176.5644219508738
1970,20000830,MON,ARI,False,MON02,Stade Olympique,Montreal,0.0,3531.7847031393576
1971,20000830,NYN,HOU,False,NYC17,Shea Stadium,New York,10870.832449398718,507.4685719603499
1972,20000830,PHI,COL,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,1071.8284253498955
1973,20000830,PIT,SFN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,1626.8677705316793
1974,20000830,ANA,TOR,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3486.7220172564316
1975,20000830,BAL,DET,False,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,3941.189395311595
1976,20000830,KCA,MIN,True,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,661.7636302695871
1977,20000830,OAK,CHA,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2349.8221185767593
1978,20000830,SEA,NYA,False,SEA03,Safeco Field,Seattle,0.0,1573.258911092884
1979,20000830,TBA,BOS,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,7822.324363042682
1980,20000830,TEX,CLE,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
1981,20000831,ATL,CIN,False,ATL02,Turner Field,Atlanta,0.0,594.0482509708418
1982,20000831,CHN,SDN,True,CHI11,Wrigley Field,Chicago,10159.00877586389,1146.7355698523086
1983,20000831,MIL,LAN,True,MIL05,County Stadium,Milwaukee,522.3574047614876,1176.5644219508738
1984,20000831,PIT,SFN,True,PIT07,Three Rivers Stadium,Pittsburgh,0.0,1626.8677705316793
1985,20000831,BAL,DET,False,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,3941.189395311595
1986,20000831,TBA,KCA,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,6864.0681511021585
1987,20000831,TEX,CLE,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
1988,20000901,ARI,FLO,False,PHO01,Chase Field,Phoenix,0.0,3188.9619650868126
1989,20000901,CIN,MON,False,CIN08,Cinergy Field,Cincinnati,0.0,1147.0541058560368
1990,20000901,COL,MIL,False,DEN02,Coors Field,Denver,1950.2528819683787,1760.4983271764347
1991,20000901,HOU,ATL,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1129.4213237241258
1992,20000901,LAN,PHI,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,575.3824785733822
1993,20000901,SDN,PIT,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3408.447657724276
1994,20000901,SFN,CHN,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,8284.53108147774
1995,20000901,SLN,NYN,False,STL09,Busch Stadium II,St. Louis,0.0,10311.699417712545
1996,20000901,BOS,SEA,False,BOS07,Fenway Park,Boston,4010.9713255337056,4010.9713255337056
1997,20000901,CHA,ANA,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2793.736054665992
1998,20000901,CLE,BAL,False,CLE08,Progressive Field,Cleveland,496.24153962192827,496.24153962192827
1999,20000901,DET,TEX,False,DET05,Comerica Park,Detroit,3353.596216190899,1632.731820083063
2000,20000901,NYA,MIN,False,NYC16,Yankee Stadium I,New York,3926.295550369479,1639.5596537580507
2001,20000901,TBA,KCA,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,6864.0681511021585
2002,20000901,TOR,OAK,False,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2003,20000902,ARI,FLO,False,PHO01,Chase Field,Phoenix,0.0,3188.9619650868126
2004,20000902,CIN,MON,False,CIN08,Cinergy Field,Cincinnati,0.0,1147.0541058560368
2005,20000902,COL,MIL,True,DEN02,Coors Field,Denver,1950.2528819683787,1760.4983271764347
2006,20000902,HOU,ATL,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1129.4213237241258
2007,20000902,LAN,PHI,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,575.3824785733822
2008,20000902,SDN,PIT,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3408.447657724276
2009,20000902,SFN,CHN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,8284.53108147774
2010,20000902,SLN,NYN,True,STL09,Busch Stadium II,St. Louis,0.0,10311.699417712545
2011,20000902,BOS,SEA,True,BOS07,Fenway Park,Boston,4010.9713255337056,4010.9713255337056
2012,20000902,CHA,ANA,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2793.736054665992
2013,20000902,CLE,BAL,True,CLE08,Progressive Field,Cleveland,496.24153962192827,496.24153962192827
2014,20000902,DET,TEX,False,DET05,Comerica Park,Detroit,3353.596216190899,1632.731820083063
2015,20000902,NYA,MIN,True,NYC16,Yankee Stadium I,New York,3926.295550369479,1639.5596537580507
2016,20000902,TBA,KCA,True,STP01,Tropicana Field,St. Petersburg,7290.366266978277,6864.0681511021585
2017,20000902,TOR,OAK,True,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2018,20000903,ARI,FLO,True,PHO01,Chase Field,Phoenix,0.0,3188.9619650868126
2019,20000903,CIN,MON,True,CIN08,Cinergy Field,Cincinnati,0.0,1147.0541058560368
2020,20000903,COL,MIL,True,DEN02,Coors Field,Denver,1950.2528819683787,1760.4983271764347
2021,20000903,HOU,ATL,True,HOU03,Minute Maid Park,Houston,1830.9507633957282,1129.4213237241258
2022,20000903,LAN,PHI,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,575.3824785733822
2023,20000903,SDN,PIT,True,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3408.447657724276
2024,20000903,SFN,CHN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,8284.53108147774
2025,20000903,SLN,NYN,True,STL09,Busch Stadium II,St. Louis,0.0,10311.699417712545
2026,20000903,BOS,SEA,True,BOS07,Fenway Park,Boston,4010.9713255337056,4010.9713255337056
2027,20000903,CHA,ANA,True,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2793.736054665992
2028,20000903,CLE,BAL,True,CLE08,Progressive Field,Cleveland,496.24153962192827,496.24153962192827
2029,20000903,DET,TEX,True,DET05,Comerica Park,Detroit,3353.596216190899,1632.731820083063
2030,20000903,NYA,MIN,True,NYC16,Yankee Stadium I,New York,3926.295550369479,1639.5596537580507
2031,20000903,TBA,KCA,True,STP01,Tropicana Field,St. Petersburg,7290.366266978277,6864.0681511021585
2032,20000903,TOR,OAK,True,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2033,20000904,CIN,NYN,True,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2034,20000904,COL,CHN,True,DEN02,Coors Field,Denver,1950.2528819683787,9349.52862043619
2035,20000904,HOU,FLO,True,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2036,20000904,LAN,PIT,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,3439.148162606461
2037,20000904,SDN,MIL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3013.707477296857
2038,20000904,SFN,PHI,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,1052.42576183561
2039,20000904,SLN,MON,True,STL09,Busch Stadium II,St. Louis,0.0,1569.015168680517
2040,20000904,BOS,SEA,True,BOS07,Fenway Park,Boston,4010.9713255337056,4010.9713255337056
2041,20000904,CHA,TEX,True,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,1315.6827805633404
2042,20000904,CLE,TBA,True,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
2043,20000904,DET,ANA,False,DET05,Comerica Park,Detroit,3353.596216190899,3175.703804799806
2044,20000904,KCA,NYA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2164.5957432887058
2045,20000904,MIN,BAL,True,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,1511.137712694077
2046,20000904,TOR,OAK,True,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2047,20000905,ATL,ARI,False,ATL02,Turner Field,Atlanta,0.0,2561.969410841943
2048,20000905,CIN,NYN,False,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2049,20000905,COL,CHN,False,DEN02,Coors Field,Denver,1950.2528819683787,9349.52862043619
2050,20000905,HOU,FLO,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2051,20000905,LAN,PIT,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,3439.148162606461
2052,20000905,SDN,MIL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3013.707477296857
2053,20000905,SFN,PHI,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,1052.42576183561
2054,20000905,SLN,MON,False,STL09,Busch Stadium II,St. Louis,0.0,1569.015168680517
2055,20000905,BOS,OAK,False,BOS07,Fenway Park,Boston,4010.9713255337056,4330.993319347035
2056,20000905,CHA,TEX,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,1315.6827805633404
2057,20000905,CLE,TBA,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
2058,20000905,DET,ANA,False,DET05,Comerica Park,Detroit,3353.596216190899,3175.703804799806
2059,20000905,KCA,NYA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2164.5957432887058
2060,20000905,MIN,BAL,False,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,1511.137712694077
2061,20000905,TOR,SEA,False,TOR02,Rogers Centre,Toronto,0.0,3334.1735367384895
2062,20000906,ATL,ARI,False,ATL02,Turner Field,Atlanta,0.0,2561.969410841943
2063,20000906,CIN,NYN,True,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2064,20000906,COL,CHN,True,DEN02,Coors Field,Denver,1950.2528819683787,9349.52862043619
2065,20000906,HOU,FLO,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2066,20000906,LAN,PIT,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,3439.148162606461
2067,20000906,SDN,MIL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3013.707477296857
2068,20000906,SFN,PHI,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,1052.42576183561
2069,20000906,SLN,MON,False,STL09,Busch Stadium II,St. Louis,0.0,1569.015168680517
2070,20000906,BOS,OAK,False,BOS07,Fenway Park,Boston,4010.9713255337056,4330.993319347035
2071,20000906,CHA,TEX,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,1315.6827805633404
2072,20000906,CLE,TBA,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
2073,20000906,DET,ANA,False,DET05,Comerica Park,Detroit,3353.596216190899,3175.703804799806
2074,20000906,KCA,NYA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2164.5957432887058
2075,20000906,MIN,BAL,False,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,1511.137712694077
2076,20000906,TOR,SEA,False,TOR02,Rogers Centre,Toronto,0.0,3334.1735367384895
2077,20000907,ATL,ARI,False,ATL02,Turner Field,Atlanta,0.0,2561.969410841943
2078,20000907,HOU,FLO,True,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2079,20000907,SFN,SDN,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,4139.030509038558
2080,20000907,SLN,MON,True,STL09,Busch Stadium II,St. Louis,0.0,1569.015168680517
2081,20000907,BOS,MIN,True,BOS07,Fenway Park,Boston,4010.9713255337056,1808.5725574126475
2082,20000907,CHA,TEX,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,1315.6827805633404
2083,20000907,CLE,TBA,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
2084,20000907,DET,ANA,False,DET05,Comerica Park,Detroit,3353.596216190899,3175.703804799806
2085,20000907,KCA,NYA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2164.5957432887058
2086,20000907,TOR,SEA,False,TOR02,Rogers Centre,Toronto,0.0,3334.1735367384895
2087,20000908,ATL,MON,False,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
2088,20000908,CHN,HOU,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
2089,20000908,COL,LAN,False,DEN02,Coors Field,Denver,1950.2528819683787,2637.300965737685
2090,20000908,FLO,ARI,False,MIA01,Sun Life Stadium,Miami,0.0,3188.9619650868126
2091,20000908,MIL,SLN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,525.4163774536065
2092,20000908,NYN,PHI,False,NYC17,Shea Stadium,New York,10870.832449398718,3450.9483903126825
2093,20000908,PIT,CIN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,414.99520785227077
2094,20000908,PIT,CIN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,414.99520785227077
2095,20000908,SFN,SDN,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,4139.030509038558
2096,20000908,ANA,BAL,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3713.824667460991
2097,20000908,BOS,NYA,False,BOS07,Fenway Park,Boston,4010.9713255337056,4162.349483086663
2098,20000908,CLE,CHA,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1675.8388644162544
2099,20000908,KCA,TEX,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,742.0717119167393
2100,20000908,OAK,TBA,False,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2101,20000908,SEA,MIN,False,SEA03,Safeco Field,Seattle,0.0,2245.1635914971234
2102,20000908,TOR,DET,False,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2103,20000909,ATL,MON,False,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
2104,20000909,CHN,HOU,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
2105,20000909,COL,LAN,True,DEN02,Coors Field,Denver,1950.2528819683787,2637.300965737685
2106,20000909,FLO,ARI,False,MIA01,Sun Life Stadium,Miami,0.0,3188.9619650868126
2107,20000909,MIL,SLN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,525.4163774536065
2108,20000909,NYN,PHI,False,NYC17,Shea Stadium,New York,10870.832449398718,3450.9483903126825
2109,20000909,PIT,CIN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,414.99520785227077
2110,20000909,SFN,SDN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,4139.030509038558
2111,20000909,ANA,BAL,True,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3713.824667460991
2112,20000909,BOS,NYA,True,BOS07,Fenway Park,Boston,4010.9713255337056,4162.349483086663
2113,20000909,CLE,CHA,True,CLE08,Progressive Field,Cleveland,496.24153962192827,1675.8388644162544
2114,20000909,KCA,TEX,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,742.0717119167393
2115,20000909,OAK,TBA,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2116,20000909,SEA,MIN,False,SEA03,Safeco Field,Seattle,0.0,2245.1635914971234
2117,20000909,TOR,DET,True,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2118,20000910,ATL,MON,True,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
2119,20000910,CHN,HOU,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
2120,20000910,COL,LAN,True,DEN02,Coors Field,Denver,1950.2528819683787,2637.300965737685
2121,20000910,FLO,ARI,True,MIA01,Sun Life Stadium,Miami,0.0,3188.9619650868126
2122,20000910,MIL,SLN,True,MIL05,County Stadium,Milwaukee,522.3574047614876,525.4163774536065
2123,20000910,NYN,PHI,True,NYC17,Shea Stadium,New York,10870.832449398718,3450.9483903126825
2124,20000910,PIT,CIN,True,PIT07,Three Rivers Stadium,Pittsburgh,0.0,414.99520785227077
2125,20000910,SFN,SDN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,4139.030509038558
2126,20000910,ANA,BAL,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3713.824667460991
2127,20000910,BOS,NYA,True,BOS07,Fenway Park,Boston,4010.9713255337056,4162.349483086663
2128,20000910,KCA,TEX,True,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,742.0717119167393
2129,20000910,OAK,TBA,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2130,20000910,SEA,MIN,True,SEA03,Safeco Field,Seattle,0.0,2245.1635914971234
2131,20000910,TOR,DET,True,TOR02,Rogers Centre,Toronto,0.0,3639.2913103128753
2132,20000911,ARI,LAN,False,PHO01,Chase Field,Phoenix,0.0,3531.7847031393576
2133,20000911,CIN,CHN,False,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2134,20000911,HOU,SFN,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2135,20000911,NYN,MIL,False,NYC17,Shea Stadium,New York,10870.832449398718,915.4415067782049
2136,20000911,PHI,MON,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,630.2126068683555
2137,20000911,PHI,MON,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,630.2126068683555
2138,20000911,PIT,SLN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,899.2319813553898
2139,20000911,SDN,COL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
2140,20000911,ANA,BAL,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,3713.824667460991
2141,20000911,CHA,DET,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2979.1608164587815
2142,20000911,NYA,BOS,False,NYC16,Yankee Stadium I,New York,3926.295550369479,3875.494807273756
2143,20000911,OAK,TBA,False,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2144,20000911,SEA,KCA,False,SEA03,Safeco Field,Seattle,0.0,3334.1735367384895
2145,20000912,ARI,LAN,False,PHO01,Chase Field,Phoenix,0.0,3531.7847031393576
2146,20000912,ATL,FLO,False,ATL02,Turner Field,Atlanta,0.0,972.4494372160073
2147,20000912,CIN,CHN,False,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2148,20000912,HOU,SFN,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2149,20000912,NYN,MIL,False,NYC17,Shea Stadium,New York,10870.832449398718,915.4415067782049
2150,20000912,PHI,MON,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,630.2126068683555
2151,20000912,PIT,SLN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,899.2319813553898
2152,20000912,SDN,COL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
2153,20000912,ANA,TBA,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,2442.3606921895343
2154,20000912,CHA,DET,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2979.1608164587815
2155,20000912,CLE,BOS,False,CLE08,Progressive Field,Cleveland,496.24153962192827,3260.188257755617
2156,20000912,NYA,TOR,False,NYC16,Yankee Stadium I,New York,3926.295550369479,551.2472669034609
2157,20000912,OAK,MIN,False,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2158,20000912,SEA,KCA,False,SEA03,Safeco Field,Seattle,0.0,3334.1735367384895
2159,20000912,TEX,BAL,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
2160,20000912,TEX,BAL,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
2161,20000913,ARI,LAN,False,PHO01,Chase Field,Phoenix,0.0,3531.7847031393576
2162,20000913,ATL,FLO,False,ATL02,Turner Field,Atlanta,0.0,972.4494372160073
2163,20000913,CIN,CHN,False,CIN08,Cinergy Field,Cincinnati,0.0,10563.038897749668
2164,20000913,HOU,SFN,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1558.128829923413
2165,20000913,NYN,MIL,True,NYC17,Shea Stadium,New York,10870.832449398718,915.4415067782049
2166,20000913,PHI,MON,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,630.2126068683555
2167,20000913,PIT,SLN,False,PIT07,Three Rivers Stadium,Pittsburgh,0.0,899.2319813553898
2168,20000913,SDN,COL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
2169,20000913,ANA,TBA,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,2442.3606921895343
2170,20000913,CHA,DET,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2979.1608164587815
2171,20000913,CLE,BOS,False,CLE08,Progressive Field,Cleveland,496.24153962192827,3260.188257755617
2172,20000913,NYA,TOR,False,NYC16,Yankee Stadium I,New York,3926.295550369479,551.2472669034609
2173,20000913,OAK,MIN,True,OAK01,Oakland-Alameda County Coliseum,Oakland,0.0,2537.4425377612374
2174,20000913,SEA,KCA,False,SEA03,Safeco Field,Seattle,0.0,3334.1735367384895
2175,20000913,TEX,BAL,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1980.102843370817
2176,20000914,ATL,FLO,True,ATL02,Turner Field,Atlanta,0.0,972.4494372160073
2177,20000914,CIN,MIL,False,CIN08,Cinergy Field,Cincinnati,0.0,0.0
2178,20000914,HOU,PIT,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1830.9507633957282
2179,20000914,LAN,COL,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,3116.7441599966605
2180,20000914,MON,NYN,False,MON02,Stade Olympique,Montreal,0.0,10411.694360321466
2181,20000914,SLN,CHN,False,STL09,Busch Stadium II,St. Louis,0.0,10311.699417712545
2182,20000914,CLE,BOS,False,CLE08,Progressive Field,Cleveland,496.24153962192827,3260.188257755617
2183,20000914,NYA,TOR,False,NYC16,Yankee Stadium I,New York,3926.295550369479,551.2472669034609
2184,20000914,TEX,KCA,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,1962.346778824636
2185,20000915,ARI,ATL,False,PHO01,Chase Field,Phoenix,0.0,2561.969410841943
2186,20000915,CIN,MIL,False,CIN08,Cinergy Field,Cincinnati,0.0,0.0
2187,20000915,HOU,PIT,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1830.9507633957282
2188,20000915,LAN,COL,False,LOS03,Dodger Stadium,Los Angeles,3974.8856076394213,3116.7441599966605
