,game_date,home_team,away_team,is_day_game,running_bool_count_home,running_bool_count_away
443,20000507,ARI,SDN,True,2.0,7.0
444,20000507,ATL,PHI,True,2.0,4.0
445,20000507,CHN,PIT,True,2.0,8.0
446,20000507,CIN,SLN,True,3.0,5.0
447,20000507,FLO,NYN,True,2.0,14.0
448,20000507,LAN,HOU,False,1.0,12.0
449,20000507,MIL,MON,True,1.0,13.0
450,20000507,BOS,TBA,True,21.0,21.0
451,20000507,KCA,CHA,True,2.0,10.0
452,20000507,MIN,DET,True,4.0,20.0
453,20000507,NYA,BAL,True,2.0,8.0
454,20000507,SEA,ANA,True,12.0,8.0
455,20000507,TEX,OAK,True,2.0,12.0
456,20000507,TOR,CLE,True,2.0,14.0
457,20000508,ARI,LAN,False,1.0,2.0
458,20000508,CHN,MIL,False,3.0,2.0
459,20000508,FLO,ATL,False,3.0,3.0
460,20000508,HOU,COL,False,13.0,6.0
461,20000508,SFN,SLN,False,5.0,6.0
462,20000508,ANA,OAK,False,9.0,13.0
463,20000508,BOS,CHA,False,22.0,11.0
464,20000508,DET,KCA,False,21.0,3.0
465,20000508,MIN,CLE,False,5.0,15.0
466,20000508,NYA,TBA,False,3.0,22.0
467,20000508,TEX,SEA,False,3.0,13.0
468,20000508,TOR,BAL,False,3.0,9.0
469,20000509,ARI,LAN,False,2.0,3.0
470,20000509,CHN,MIL,False,4.0,3.0
471,20000509,CIN,SDN,False,4.0,8.0
472,20000509,FLO,ATL,False,4.0,4.0
473,20000509,HOU,COL,False,14.0,7.0
474,20000509,MON,PHI,False,14.0,5.0
475,20000509,PIT,NYN,False,9.0,15.0
476,20000509,SFN,SLN,False,6.0,7.0
477,20000509,ANA,OAK,False,10.0,14.0
478,20000509,BOS,CHA,False,23.0,12.0
479,20000509,MIN,CLE,False,6.0,16.0
480,20000509,NYA,TBA,False,4.0,23.0
481,20000509,TEX,SEA,False,4.0,14.0
482,20000509,TOR,BAL,False,4.0,10.0
483,20000510,ARI,LAN,False,3.0,4.0
484,20000510,CHN,MIL,True,1.0,4.0
485,20000510,CIN,SDN,False,1.0,9.0
486,20000510,FLO,ATL,False,5.0,5.0
487,20000510,HOU,COL,False,15.0,8.0
488,20000510,MON,PHI,False,15.0,6.0
489,20000510,PIT,NYN,False,10.0,16.0
490,20000510,SFN,SLN,True,1.0,8.0
491,20000510,ANA,OAK,False,1.0,15.0
492,20000510,BOS,CHA,False,24.0,13.0
493,20000510,DET,KCA,True,1.0,4.0
494,20000510,MIN,CLE,False,1.0,17.0
495,20000510,TEX,SEA,True,1.0,15.0
496,20000510,TOR,BAL,False,1.0,11.0
497,20000511,CHN,MIL,True,1.0,5.0
498,20000511,CIN,SDN,True,2.0,10.0
499,20000511,FLO,ATL,False,1.0,6.0
500,20000511,MON,PHI,False,16.0,7.0
501,20000511,PIT,NYN,False,11.0,17.0
502,20000511,ANA,TEX,False,2.0,2.0
503,20000511,BAL,BOS,False,12.0,25.0
504,20000511,CLE,KCA,False,18.0,5.0
505,20000511,NYA,TBA,False,5.0,24.0
506,20000511,OAK,SEA,False,16.0,16.0
507,20000512,COL,SFN,False,9.0,2.0
508,20000512,HOU,CIN,False,16.0,3.0
509,20000512,MON,CHN,False,17.0,2.0
510,20000512,NYN,FLO,False,18.0,2.0
511,20000512,PHI,ATL,False,8.0,7.0
512,20000512,PIT,MIL,False,12.0,6.0
513,20000512,SDN,ARI,False,11.0,4.0
514,20000512,SLN,LAN,False,9.0,5.0
515,20000512,ANA,TEX,False,3.0,3.0
516,20000512,BAL,BOS,False,13.0,26.0
517,20000512,CHA,MIN,False,14.0,2.0
518,20000512,CLE,KCA,False,19.0,6.0
519,20000512,DET,NYA,False,2.0,6.0
520,20000512,OAK,SEA,False,17.0,17.0
521,20000512,TBA,TOR,False,25.0,2.0
522,20000513,COL,SFN,True,1.0,3.0
523,20000513,HOU,CIN,True,17.0,4.0
524,20000513,MON,CHN,False,1.0,3.0
525,20000513,NYN,FLO,True,1.0,3.0
526,20000513,PHI,ATL,False,1.0,8.0
527,20000513,PIT,MIL,False,13.0,7.0
528,20000513,SDN,ARI,False,12.0,5.0
529,20000513,SLN,LAN,False,10.0,6.0
530,20000513,ANA,TEX,False,4.0,4.0
531,20000513,BAL,BOS,True,1.0,27.0
532,20000513,CHA,MIN,False,1.0,3.0
533,20000513,CLE,KCA,True,1.0,7.0
534,20000513,DET,NYA,True,3.0,7.0
535,20000513,OAK,SEA,True,18.0,18.0
536,20000513,TBA,TOR,True,26.0,3.0
